workflow_id,current_node_date_1,stage1,current_node_date_2,stage2,current_node_date_3,stage3,current_node_date_4,stage4,current_node_date_5,stage5,value
2,2021-10-20,Language Selection,2021-10-26,Initial Reminder - English,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-26,Initial Reminder - Spanish,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-20,Language Selection,2021-10-27,Initial Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-21,Initial Reminder - English,2021-10-23,Second Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-21,Initial Reminder - English,2021-10-29,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-22,Initial Reminder - English,2021-10-23,Not Converted,2021-10-23,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-22,Initial Reminder - English,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-23,Initial Reminder - Spanish,2021-10-26,Converted,2021-10-26,Workflow Change - Renewal,,,1
2,2021-10-21,Language Selection,2021-10-24,Initial Reminder - Spanish,2021-10-27,Not Converted,2021-10-27,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-25,Initial Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-25,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-05,Not Converted,2021-11-05,Cancelation Confirmation,1
2,2021-10-21,Language Selection,2021-10-27,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-28,Initial Reminder - English,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-28,Initial Reminder - Spanish,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,,,1
2,2021-10-21,Language Selection,2021-10-29,Initial Reminder - Spanish,2021-11-05,Not Converted,2021-11-05,Cancelation Confirmation,,,1
2,2021-10-22,Initial Reminder - English,2021-10-24,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-22,Initial Reminder - English,2021-10-28,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-22,Language Selection,2021-10-27,Initial Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,,,1
2,2021-10-22,Language Selection,2021-10-27,Initial Reminder - Spanish,2021-11-04,Second Reminder - Spanish,2021-11-08,Not Converted,2021-11-08,Cancelation Confirmation,1
2,2021-10-22,Language Selection,2021-10-28,Initial Reminder - Spanish,2021-10-30,Second Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,1
2,2021-10-22,Language Selection,2021-10-28,Initial Reminder - Spanish,2021-11-01,Converted,2021-11-01,Workflow Change - Renewal,,,1
2,2021-10-22,Language Selection,2021-10-29,Initial Reminder - Spanish,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,,,1
2,2021-10-22,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-23,Initial Reminder - English,2021-10-27,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-23,Initial Reminder - Spanish,2021-10-28,Second Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-23,Language Selection,2021-10-27,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-09,Not Converted,2021-11-09,Cancelation Confirmation,1
2,2021-10-23,Language Selection,2021-10-28,Initial Reminder - English,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-23,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-11-07,Second Reminder - Spanish,2021-11-14,Converted,2021-11-14,Workflow Change - Renewal,1
2,2021-10-24,Initial Reminder - English,2021-10-25,Second Reminder - English,2021-10-28,Not Converted,2021-10-28,Cancelation Confirmation,,,1
2,2021-10-24,Initial Reminder - Spanish,2021-10-28,Second Reminder - Spanish,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-25,Initial Reminder - English,2021-10-26,Second Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,1
2,2021-10-24,Language Selection,2021-10-25,Initial Reminder - English,2021-11-01,Second Reminder - English,2021-11-05,Not Converted,2021-11-05,Cancelation Confirmation,1
2,2021-10-24,Language Selection,2021-10-25,Initial Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-25,Initial Reminder - Spanish,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-25,Initial Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-25,Initial Reminder - Spanish,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-26,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-26,Initial Reminder - English,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-28,Initial Reminder - Spanish,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-30,Initial Reminder - English,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-10-30,Initial Reminder - English,2021-11-07,Second Reminder - English,2021-11-15,Not Converted,2021-11-15,Cancelation Confirmation,1
2,2021-10-24,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-10-31,Second Reminder - Spanish,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,1
2,2021-10-24,Language Selection,2021-10-31,Initial Reminder - English,2021-11-01,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,1
2,2021-10-24,Language Selection,2021-10-31,Initial Reminder - English,2021-11-06,Second Reminder - English,2021-11-08,Not Converted,2021-11-08,Cancelation Confirmation,1
2,2021-10-24,Language Selection,2021-10-31,Initial Reminder - English,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-24,Language Selection,2021-11-01,Initial Reminder - Spanish,2021-11-06,Not Converted,2021-11-06,Cancelation Confirmation,,,1
2,2021-10-25,Initial Reminder - English,2021-10-26,Second Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-25,Initial Reminder - English,2021-10-27,Second Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-25,Initial Reminder - English,2021-10-31,Second Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,,,1
2,2021-10-25,Initial Reminder - English,2021-11-01,Second Reminder - English,2021-11-05,Not Converted,2021-11-05,Cancelation Confirmation,,,1
2,2021-10-25,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,,,1
2,2021-10-25,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-05,Not Converted,2021-11-05,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-10-27,Initial Reminder - English,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-10-27,Initial Reminder - English,2021-10-30,Not Converted,2021-10-30,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-10-27,Initial Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-10-29,Initial Reminder - Spanish,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-10-31,Initial Reminder - English,2021-11-04,Second Reminder - English,2021-11-10,Not Converted,2021-11-10,Cancelation Confirmation,1
2,2021-10-25,Language Selection,2021-10-31,Initial Reminder - Spanish,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-11-01,Initial Reminder - Spanish,2021-11-05,Not Converted,2021-11-05,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-11-01,Initial Reminder - Spanish,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-11-02,Initial Reminder - English,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-25,Language Selection,2021-11-02,Initial Reminder - Spanish,2021-11-09,Converted,2021-11-09,Workflow Change - Renewal,,,1
2,2021-10-26,Initial Reminder - English,2021-10-29,Second Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,,,1
2,2021-10-26,Language Selection,2021-10-27,Initial Reminder - Spanish,2021-10-29,Not Converted,2021-10-29,Cancelation Confirmation,,,1
2,2021-10-26,Language Selection,2021-10-29,Initial Reminder - English,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-26,Language Selection,2021-10-29,Initial Reminder - English,2021-10-31,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,1
2,2021-10-26,Language Selection,2021-10-29,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-03,Converted,2021-11-03,Workflow Change - Renewal,1
2,2021-10-26,Language Selection,2021-10-29,Initial Reminder - Spanish,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-26,Language Selection,2021-10-30,Initial Reminder - English,2021-10-31,Second Reminder - English,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,1
2,2021-10-26,Language Selection,2021-10-31,Initial Reminder - Spanish,2021-11-06,Second Reminder - Spanish,2021-11-14,Not Converted,2021-11-14,Cancelation Confirmation,1
2,2021-10-26,Language Selection,2021-11-02,Initial Reminder - English,2021-11-10,Second Reminder - English,2021-11-12,Not Converted,2021-11-12,Cancelation Confirmation,1
2,2021-10-27,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-09,Not Converted,2021-11-09,Cancelation Confirmation,,,1
2,2021-10-27,Initial Reminder - Spanish,2021-11-04,Second Reminder - Spanish,2021-11-08,Not Converted,2021-11-08,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-10-29,Initial Reminder - Spanish,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-10-29,Initial Reminder - Spanish,2021-11-04,Converted,2021-11-04,Workflow Change - Renewal,,,1
2,2021-10-27,Language Selection,2021-10-30,Initial Reminder - English,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-10-30,Initial Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-10-31,Initial Reminder - Spanish,2021-11-03,Second Reminder - Spanish,2021-11-09,Not Converted,2021-11-09,Cancelation Confirmation,1
2,2021-10-27,Language Selection,2021-10-31,Initial Reminder - Spanish,2021-11-08,Second Reminder - Spanish,2021-11-15,Not Converted,2021-11-15,Cancelation Confirmation,1
2,2021-10-27,Language Selection,2021-11-01,Initial Reminder - Spanish,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-11-03,Initial Reminder - Spanish,2021-11-05,Second Reminder - Spanish,2021-11-13,Converted,2021-11-13,Workflow Change - Renewal,1
2,2021-10-27,Language Selection,2021-11-03,Initial Reminder - Spanish,2021-11-06,Not Converted,2021-11-06,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-11-04,Initial Reminder - English,2021-11-12,Not Converted,2021-11-12,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-11-04,Initial Reminder - Spanish,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-27,Language Selection,2021-11-04,Initial Reminder - Spanish,2021-11-11,Second Reminder - Spanish,2021-11-13,Not Converted,2021-11-13,Cancelation Confirmation,1
2,2021-10-28,Initial Reminder - Spanish,2021-10-30,Second Reminder - Spanish,2021-10-31,Not Converted,2021-10-31,Cancelation Confirmation,,,1
2,2021-10-28,Language Selection,2021-10-29,Initial Reminder - English,2021-11-03,Second Reminder - English,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,1
2,2021-10-28,Language Selection,2021-11-01,Initial Reminder - English,2021-11-06,Second Reminder - English,2021-11-14,Not Converted,2021-11-14,Cancelation Confirmation,1
2,2021-10-28,Language Selection,2021-11-01,Initial Reminder - Spanish,2021-11-03,Second Reminder - Spanish,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,1
2,2021-10-28,Language Selection,2021-11-02,Initial Reminder - English,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,,,1
2,2021-10-28,Language Selection,2021-11-02,Initial Reminder - English,2021-11-10,Not Converted,2021-11-10,Cancelation Confirmation,,,1
2,2021-10-28,Language Selection,2021-11-02,Initial Reminder - Spanish,2021-11-08,Not Converted,2021-11-08,Cancelation Confirmation,,,1
2,2021-10-28,Language Selection,2021-11-04,Initial Reminder - English,2021-11-09,Second Reminder - English,2021-11-11,Not Converted,2021-11-11,Cancelation Confirmation,1
2,2021-10-29,Initial Reminder - English,2021-10-31,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-29,Initial Reminder - English,2021-11-02,Second Reminder - English,2021-11-03,Converted,2021-11-03,Workflow Change - Renewal,,,1
2,2021-10-29,Initial Reminder - English,2021-11-03,Second Reminder - English,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-29,Language Selection,2021-10-30,Initial Reminder - English,2021-11-04,Not Converted,2021-11-04,Cancelation Confirmation,,,1
2,2021-10-29,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-11-03,Converted,2021-11-03,Workflow Change - Renewal,,,1
2,2021-10-29,Language Selection,2021-10-30,Initial Reminder - Spanish,2021-11-05,Converted,2021-11-05,Workflow Change - Renewal,,,1
2,2021-10-29,Language Selection,2021-11-01,Initial Reminder - Spanish,2021-11-09,Converted,2021-11-09,Workflow Change - Renewal,,,1
2,2021-10-29,Language Selection,2021-11-02,Initial Reminder - English,2021-11-10,Second Reminder - English,2021-11-16,Not Converted,2021-11-16,Cancelation Confirmation,1
2,2021-10-29,Language Selection,2021-11-03,Initial Reminder - English,2021-11-05,Second Reminder - English,2021-11-12,Not Converted,2021-11-12,Cancelation Confirmation,1
2,2021-10-29,Language Selection,2021-11-04,Initial Reminder - Spanish,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,,,1
2,2021-10-29,Language Selection,2021-11-06,Initial Reminder - Spanish,2021-11-10,Not Converted,2021-11-10,Cancelation Confirmation,,,1
2,2021-10-30,Initial Reminder - English,2021-10-31,Second Reminder - English,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-30,Initial Reminder - English,2021-11-07,Second Reminder - English,2021-11-15,Not Converted,2021-11-15,Cancelation Confirmation,,,1
2,2021-10-30,Initial Reminder - Spanish,2021-10-31,Second Reminder - Spanish,2021-11-03,Not Converted,2021-11-03,Cancelation Confirmation,,,1
2,2021-10-30,Initial Reminder - Spanish,2021-11-07,Second Reminder - Spanish,2021-11-14,Converted,2021-11-14,Workflow Change - Renewal,,,1
2,2021-10-30,Language Selection,2021-10-31,Initial Reminder - Spanish,2021-11-01,Not Converted,2021-11-01,Cancelation Confirmation,,,1
2,2021-10-30,Language Selection,2021-10-31,Initial Reminder - Spanish,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
2,2021-10-30,Language Selection,2021-11-02,Initial Reminder - English,2021-11-04,Second Reminder - English,2021-11-07,Not Converted,2021-11-07,Cancelation Confirmation,1
2,2021-10-30,Language Selection,2021-11-03,Initial Reminder - English,2021-11-09,Second Reminder - English,2021-11-15,Not Converted,2021-11-15,Cancelation Confirmation,1
2,2021-10-30,Language Selection,2021-11-05,Initial Reminder - English,2021-11-11,Second Reminder - English,2021-11-18,Not Converted,2021-11-18,Cancelation Confirmation,1
2,2021-10-30,Language Selection,2021-11-06,Initial Reminder - Spanish,2021-11-08,Not Converted,2021-11-08,Cancelation Confirmation,,,1
2,2021-10-30,Language Selection,2021-11-06,Initial Reminder - Spanish,2021-11-12,Second Reminder - Spanish,2021-11-13,Not Converted,2021-11-13,Cancelation Confirmation,1
2,2021-10-30,Language Selection,2021-11-07,Initial Reminder - English,2021-11-15,Not Converted,2021-11-15,Cancelation Confirmation,,,1
2,2021-10-31,Initial Reminder - English,2021-11-01,Second Reminder - English,2021-11-02,Not Converted,2021-11-02,Cancelation Confirmation,,,1
